Run,Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Ocean.Atmospheric CO2 Concentration 1750[1]
Run 1922,98.64176753445595,322.7456479911374,235.89562130327545,28.426068044961387,67.76775813711885,14.050871100625955,1.4092204394399568,5.253215200002479,0.29274983360983664,281.23534001847014
Run 1923,472.7378652211782,870.522623022538,52.51780039374299,28.608742215710098,66.50601367546827,22.733742004536538,0.3342580542516844,11.419931176352996,0.43421570341427584,277.8811757166329
Run 1924,431.12925695206013,930.8312174088861,461.6995345801394,20.01800576335833,67.00200558071276,18.63110214219551,1.9564412774063178,11.572279175606674,0.39871045748292755,274.0480935048701
Run 1925,416.58142776920346,824.1833356366465,352.9399265848458,22.06540962163968,89.4108364925662,25.727518927402087,0.4681318097361442,5.60156577581619,0.10027972916396229,282.5388865610564
Run 1926,84.40520150287041,613.5589441142035,344.92985156574605,21.75751906399413,85.45816078337654,28.140351385718105,0.47492639305671447,7.3047310900918205,0.2560789695934482,276.0597884220529
Run 1927,335.95261938371374,371.2664177056886,366.057333901531,17.071718554406925,52.537519259917026,27.15243887637558,0.6277600983598718,7.827734948444195,0.4677527669519934,280.93289286067284
Run 1928,205.23938491911676,475.09955688081715,132.8792648665363,24.446039582111027,53.2107208888553,25.664392796395333,1.5071778697520384,7.805526568729875,0.22395067567617524,276.2300269811884
Run 1929,321.0608397866668,385.856118566769,170.43360554315552,23.834478958810134,82.27594372969625,18.998810963831133,1.2062048234685923,7.593375228134692,0.2882807213806404,279.6225830769337
Run 1930,126.1395354655585,601.6405112524087,229.84548980498727,13.769556621705084,87.16310529276423,28.2777152328531,2.1628922756915365,4.317230153999744,0.26997116113259567,278.12367047325483
Run 1931,155.4669953062593,626.3939496056162,86.19289062680235,18.373628872501115,69.54417753395819,26.00062535991906,1.7976212474771347,5.773965067836916,0.38055603227999546,277.7055041029134
Run 1932,462.90158708964964,886.380760090222,362.6843068476135,11.384819390735617,59.190709629042075,27.56913539335169,2.3795159861431827,9.649321214871016,0.454815412543238,276.1995103521158
Run 1933,61.16377353620158,674.935266619415,198.7242253879578,24.256751477385897,69.98158209299874,20.37113923245819,1.4498611925964802,7.525184232047618,0.37739937302371995,278.91513772098574
Run 1934,182.09063452177946,464.20986339299117,179.47532020407206,23.077180042925214,64.46124982097574,14.670955447168456,2.2822017241411405,4.060549032074789,0.10395592817576196,279.69650517172903
Run 1935,337.01508883173784,644.2704663368506,305.10687457720775,10.103519531686002,86.36351524915295,22.959355836280118,0.8379685646777784,7.920536614217423,0.4790723675646875,277.46010043866164
Run 1936,318.6873373518216,863.0988478503608,372.17905235801476,23.605344082531474,69.50509890382499,10.648430909388205,1.6556079272075492,9.54862076229995,0.10606994792393998,277.5146145261332
Run 1937,455.40137187657695,682.5941950525089,394.9139500485409,29.38642449959211,61.46594067766284,26.93810032829699,2.0362953168969575,5.061442153482378,0.23262787404843463,279.61336440024866
Run 1938,466.04388098027545,719.0705335393911,207.73327426000188,29.153505132887695,63.62410699447831,29.29295817197478,0.054153696194758294,9.720569669807588,0.22067610600381374,275.4564999284704
Run 1939,455.7948002616173,440.4159092232177,484.5598201173345,29.021146583853753,88.0975568287754,16.999009111231256,1.895056997373493,4.5921452026989185,0.38952567507266067,276.45067426202576
Run 1940,262.3053363248516,788.7112985798045,448.8968096590752,24.25968382812794,68.78703308240388,20.368526782564196,2.068134406912425,11.134479342158736,0.4363128757758883,277.7103749833441
Run 1941,247.75746321885737,303.9493011623775,193.0986714902258,28.776395172070572,85.10559609501196,10.856440505189735,1.3024249347791934,6.176317207270786,0.3169427755680483,277.1371449146915
Run 1942,151.45123346044767,529.7812780653564,489.6754065836115,29.969090793634013,59.55911942684349,19.895415085602174,1.9018781582863458,11.728680757910155,0.1227165416446598,277.4719920054601
Run 1943,449.2746353450675,665.3122933944898,487.9725775221712,22.530156766788956,50.922871152465476,14.228497693174315,0.7520802306652918,8.649445929411161,0.48246340596518955,280.1027442394463
Run 1944,434.8870562021918,363.50157631520267,76.85089686950255,23.49445759383503,71.69430495823514,25.069089281312344,2.861710802645276,11.015998552017226,0.4619734783513837,278.8493304693597
Run 1945,215.5379459826891,990.1818521222682,254.25792530083285,18.00614086984133,89.96221732107712,18.97553217000773,1.1075800867239978,9.593590186586564,0.3591697535294035,276.56412100388405
Run 1946,156.9060440795213,745.6321324192716,382.36360141052,18.33787542693627,67.816079010925,17.108896232197928,0.2205921469499904,7.378904281634923,0.387641210646132,276.58630206348886
Run 1947,386.6553833805198,856.5875940695958,405.01963990127194,24.683089213670172,60.74155105701844,21.382866507892828,1.2931248746967317,11.919361206501607,0.4407715137423295,278.8618361688408
Run 1948,350.5643974546056,599.9717010605909,266.3573869190559,23.48349440987768,78.90127106428316,24.43453113721308,1.5377324032788586,4.541141144507506,0.417711145327467,276.96403476806677
Run 1949,165.09905379415596,649.4394234611771,342.46551590767757,23.190653082644204,68.76645009698507,22.546625965491568,0.21894450150921918,10.4377192040582,0.4438721052561301,279.454453061534
Run 1950,454.74553672679133,834.4493970559784,279.05632105637676,21.384388574894228,83.41050903211789,23.633115782795144,2.8534527594552213,6.670401862134795,0.3057752774651206,279.3927008240494
Run 1951,146.85828794347896,563.2723969885574,228.33544513111735,23.526176670528585,79.60405247408544,25.236894806178874,2.214426962834511,6.779988933717785,0.29436337813127844,279.18913566549645
Run 1952,100.78372196375778,532.7669365044346,477.50118771402174,12.487868172997342,85.55526343900951,29.111687314053746,1.6525579846902723,6.135019155461053,0.48801591116162246,278.0138001315993
Run 1953,81.11317018578461,961.1782834966015,426.45369744661906,29.095968948900442,73.36457823420227,18.29053607880078,1.67998152994599,11.67185553312067,0.12615663650532494,277.56537861754475
Run 1954,401.0065775670442,546.449642154103,450.1548313294333,14.962782699772262,50.4727421749676,18.371746805886666,1.4098056330418096,5.756511810859517,0.40995363150988384,278.9831126795583
Run 1955,99.10928022303617,987.935878358468,108.30905613492675,19.665471143130155,85.57503294594004,17.21627561831089,2.533680571714746,9.65000285922471,0.2096728846867098,278.1521933723425
Run 1956,395.99024282048146,324.4062062189574,76.63564273439559,17.342622079860693,55.27500161232996,15.028395970316819,0.10639215310653527,11.16546722529959,0.43604168843979163,277.1179838104917
Run 1957,88.61324324555682,668.9104426536167,455.9372619372831,13.414191932779447,69.41662103480316,24.88668740741718,2.832738003636783,10.273307619082964,0.10484839661002705,278.3400593493152
Run 1958,499.97178523760806,961.3902855350113,90.2618169595204,19.123437417710043,52.93510600846855,22.09916298422928,0.9662216541631471,5.783409369929048,0.328468666159041,279.0234721406847
Run 1959,372.36252484043166,372.2844174362434,142.84436272407865,11.480751124452368,74.97772644962834,19.918775054750594,2.2659163778807874,4.233877556287401,0.4997674901943857,279.14869323729755
Run 1960,307.07573541079125,492.0531396537662,216.2219743071886,26.165791319022247,58.28932905716644,10.551153752529983,1.713573369329912,11.651099779547064,0.3098224979711371,276.2291145275405
Run 1961,92.89165580238131,364.275477851255,157.90540797879532,10.276595169091323,54.48255845919289,28.508443939525975,2.9386709386520558,8.523471705667955,0.29542863299701516,277.81282588301934
Run 1962,124.72808472227749,702.9133221805106,204.59926762483155,25.979082567652057,51.98339878544894,12.151923110698776,2.766247087174939,8.59725093823178,0.32590966664836835,278.14400114218364
Run 1963,401.53309726126986,698.0016440207667,109.35133776048151,22.080079790575844,68.05669900546243,10.679826775342121,2.4337692283402395,9.818546115225947,0.29148169830989346,278.08912324740254
Run 1964,235.12210184976323,874.8443897493111,372.25119413042194,16.510379009831386,57.13916750709822,29.918875276350573,0.39803302588311307,9.396926315558344,0.3147633841888441,277.11233041202354
Run 1965,280.82305902693975,612.0720457793163,336.56653349888813,28.374676157998977,82.47873664318813,13.797999113336076,2.073653099705378,10.205833547391872,0.41388168047141505,277.012914355174
Run 1966,192.61562315721483,557.0598419407638,497.7955474394484,24.46718697504252,84.49739202054715,22.248944517483718,2.348358691068737,4.131515214363562,0.41565708247493893,278.1770345386413
Run 1967,198.33201766239227,365.17125070856395,270.7448005872525,11.217983129915423,67.44054858349108,16.442901526725326,0.4992606936992531,7.43351316652064,0.4649018885963915,274.93346853510474
Run 1968,373.1741756328801,826.2379679024112,302.6597900430482,27.41215869288445,57.17711047828471,29.108415431387407,1.147723924762769,8.092709701704932,0.12176593436711572,275.74668236383394
Run 1969,491.68382478701443,704.2582916628612,306.18379164842344,11.518659883644853,64.63991749603977,13.493202938617907,0.8265919887413048,9.541601678668975,0.32820231701802355,279.13468242254504
Run 1970,441.67007682221157,710.2901912869818,303.71866687822063,20.73535790949176,54.354131977888926,17.21104607234842,1.8165712332474535,9.51252577873112,0.39063792849786505,275.0555627617927
Run 1971,313.8546283001114,406.66266119804277,207.85234348393635,17.053204862422035,58.355103839534415,13.541662005930512,2.929372188792697,9.90043943635959,0.16977238922980722,279.4130393609821
Run 1972,143.48345569031994,470.9390262955344,305.4463882883885,25.534220280425078,56.27211794781899,21.068895050716833,0.1424878177585257,9.074444094194682,0.3799575167894086,276.56351602738334
Run 1973,147.6592670205571,640.9247332837144,436.76272579200315,27.52653996626611,58.06039777859396,14.980231843799192,1.929420631624966,8.041969311290748,0.14562876224373522,276.605502504631
Run 1974,247.0470285929096,644.7861094086973,119.82429805845366,12.863789561613654,87.49245878207907,13.014334054268001,0.3564186517640283,7.012373216820747,0.46126110433637457,277.87306414643
Run 1975,227.33643183337625,811.2447185840513,172.64420291623304,27.957935358145583,83.37313940881725,13.972619214571594,1.124126947441654,10.802073573440019,0.19113466076096286,282.88885608844845
Run 1976,318.03694031767543,546.9600488922094,223.186144745374,29.395429814178687,88.20281108293437,13.587812418750618,1.6216251661653356,5.380916282599003,0.23763216993947556,277.49545203821896
Run 1977,434.94917840157365,708.0846560587238,233.7220941444193,28.891600404178398,76.82146195454975,29.491229853151005,2.381130763528917,6.232855051781545,0.16945786443612176,279.93874378159177
Run 1978,378.5417837552393,799.9028493576336,470.91961832131767,23.977335109635614,63.5560727917001,17.500274271780874,2.549922953128469,4.375465812013358,0.3386389330329591,279.9967855789355
Run 1979,340.3325054248315,540.3557528888613,86.92857661979264,28.199883488433915,62.319972950610975,11.194008166658831,0.24117812121990778,9.923312054912113,0.4250593235552603,275.42443239348836
Run 1980,347.4036661409246,871.6349493777436,345.1680646470774,27.514420791511032,55.61854587733004,17.3919689235428,2.591503877263498,9.641019742756903,0.3296847511863734,278.98875111881904
Run 1981,342.3023555246608,943.0489080424261,418.0082949251034,27.987981672869054,85.79075187894082,16.842404593551414,1.3748159114602732,6.283154988053864,0.4250494494716648,275.91107611587114
Run 1982,285.3259282526245,984.6355463648295,353.9401302465204,27.331955236586616,73.33465952918588,24.834681141538173,0.8097103821261632,7.763645191481608,0.28710603857928474,280.48304769571655
Run 1983,302.1621720887534,383.8766148185274,184.61285877203335,21.520684934884564,79.89948164960227,20.327454543415413,2.62211842475458,5.190782982476834,0.2505100940029555,275.72628940225974
Run 1984,392.3398896649267,859.5091246999059,126.12177349852742,25.46385021602051,70.1833268786079,20.72693687217258,0.6279447678341086,6.93479693809641,0.2624681608060383,276.3266758962314
Run 1985,460.9577089321531,714.970944899531,187.21917369030305,10.066202481211793,59.055263715537166,10.132164612640008,2.125001808628129,8.264523670197262,0.15015115258939016,276.221189526221
Run 1986,393.012093398366,750.9326213686506,337.7224763423413,12.389180216987558,85.22733568552002,25.187602469735282,2.8356940063932146,5.395256633217866,0.13785218839182486,278.6808056252086
Run 1987,345.3289964074815,749.8134544150895,200.1200057399284,13.283218173984363,60.62451403272119,22.69247353924227,2.31823524346462,7.420634181288892,0.10427900047730794,275.7017659211299
Run 1988,62.3514271390641,625.3504412458324,176.78271356261655,19.563607740445036,69.01031816575194,28.1400600635324,1.6558723224249123,5.571918509165103,0.2937147371682636,276.31976689021525
Run 1989,389.12044500309446,395.1159951146678,458.42326683098594,24.864445808107913,75.18966581745238,28.707882892777402,0.42847691854246117,5.883399135749511,0.39478943207448924,279.42236676541046
Run 1990,236.5893728658552,851.1768927887936,156.31829841658714,19.564814014807315,59.60945220178289,24.961074298396753,0.2947480533842546,7.71105993774965,0.21660131131772709,280.86877427301
Run 1991,215.83633594503763,726.9031535678682,375.9745867260683,13.545912406020523,76.79911972598966,26.567077806956306,2.4371706001538502,7.87483549637199,0.2746938201804481,280.3001714419922
Run 1992,146.0774305464751,456.54059546129275,155.92113154803064,29.965856496970936,78.09005710169413,16.189466376269277,2.816301978908017,8.40145722544612,0.21306722077602136,278.6597134724955
Run 1993,471.51987051753866,578.4206921500835,52.126890722100114,28.972521901027427,68.79280019511934,25.491937878170432,0.8033056790371347,7.042989650187328,0.38371772148415906,279.5287148036251
Run 1994,99.72103902188945,745.3328376347586,310.19253896441336,20.409811306181044,88.98796462418024,24.92978837497025,0.33755946798051706,9.366209611563235,0.45451102529599197,278.9023885474244
Run 1995,398.88305678399854,845.0200102452025,208.63930622256967,18.005121716666455,71.11036591783908,11.832570502787137,0.6586511717724918,10.591507608588678,0.3333934515450635,279.31773710366747
Run 1996,491.92798499944405,480.92014513965535,182.9439526413516,12.960033726010016,85.23616015140067,20.453290874009888,1.3747651264121905,4.29054909335854,0.4167419348223793,278.11292802854575
Run 1997,305.540102153466,944.766096074594,201.1975893247642,23.022753838978698,81.7649960418462,25.48415496894217,1.4247728847528895,4.8764529919676525,0.3492310905577446,279.17994137471743
